vx,vy,vz,xpos1,ypos1,photons1,xpos2,ypos2,photons2,xpos3,ypos3,photons3,xpos4,ypos4,photons4
-5.11193,-0.348655,-6.86348,-99.9,-99.9,-1,-99.9,-99.9,-1
-16.2399,-23.5666,-5.92676,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.4301,22.6925,1.83326,-99.9,-99.9,-1,-99.9,-99.9,-1
-2.71739,-14.2065,-6.80257,-25,0,4,25,0,2
-5.84283,10.2956,5.62612,-25,0,50,25,0,49
-15.0857,5.52473,5.76528,-25,0,53,25,0,25
7.43158,6.26137,-0.65499,-25,0,36,25,0,56
22.8273,-7.63294,-3.85171,-99.9,-99.9,-1,-99.9,-99.9,-1
26.1658,6.08929,-5.72315,-25,0,26,25,0,70
-22.1937,-23.5564,8.47568,-99.9,-99.9,-1,25,0,1
7.51392,-6.18315,2.99886,-25,0,12,25,0,21
-20.7686,0.597999,4.42307,-25,0,170,25,0,33
3.5086,2.32467,3.96594,-99.9,-99.9,-1,-99.9,-99.9,-1
22.0778,5.83826,7.09266,-99.9,-99.9,-1,-99.9,-99.9,-1
-19.7569,0.000833831,-6.91956,-25,0,14,25,0,7
-12.1647,9.92925,-6.09031,-99.9,-99.9,-1,-99.9,-99.9,-1
16.1877,-22.8055,1.36423,-25,0,1,25,0,1
-14.1602,9.436,-4.95736,-25,0,17,25,0,14
14.2625,-8.77368,-9.42739,-25,0,18,25,0,25
6.89185,5.18548,-0.252214,-99.9,-99.9,-1,-99.9,-99.9,-1
-3.43345,5.74466,-6.46539,-25,0,1,-99.9,-99.9,-1
15.9825,8.96954,1.80623,-99.9,-99.9,-1,-99.9,-99.9,-1
6.05283,23.5828,-3.14418,-25,0,8,25,0,4
7.87514,5.17788,-1.71058,-99.9,-99.9,-1,-99.9,-99.9,-1
-12.0026,-5.43072,-2.35296,-99.9,-99.9,-1,-99.9,-99.9,-1
0.490407,3.48497,-0.443932,-99.9,-99.9,-1,25,0,2
18.6602,-3.99292,3.69793,-25,0,1,25,0,2
13.8339,-14.927,-1.35732,-25,0,1,-99.9,-99.9,-1
18.0906,-23.9513,9.65095,-99.9,-99.9,-1,-99.9,-99.9,-1
-19.1629,15.9545,-1.20115,-99.9,-99.9,-1,-99.9,-99.9,-1
-43.414,-14.2836,-2.69275,-25,0,8,25,0,3
13.779,9.75358,6.38491,-25,0,15,25,0,26
1.30258,16.3533,4.41005,-25,0,61,25,0,49
19.6255,-9.04025,8.0609,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.4655,3.37809,-6.42923,-25,0,14,25,0,5
-7.54069,19.1903,-5.32584,-99.9,-99.9,-1,-99.9,-99.9,-1
14.2967,-15.9137,1.36181,-25,0,1,25,0,8
-15.5275,-19.8011,5.97417,-99.9,-99.9,-1,-99.9,-99.9,-1
-14.9723,-0.974489,-1.81222,-25,0,60,25,0,21
24.8934,14.6531,-0.460208,-25,0,12,25,0,29
8.25437,24.2283,-7.54952,-99.9,-99.9,-1,-99.9,-99.9,-1
-14.7966,20.8915,-6.25937,-25,0,24,25,0,13
-0.32926,-4.18046,3.1235,-99.9,-99.9,-1,-99.9,-99.9,-1
10.6523,-7.23265,-0.899946,-25,0,33,25,0,40
-17.1341,23.4351,-4.57358,-99.9,-99.9,-1,-99.9,-99.9,-1
20.678,3.25532,-3.05399,-25,0,23,25,0,92
-12.9923,-22.8859,7.48219,-25,0,2,25,0,2
1.81449,-23.9736,-2.52104,-99.9,-99.9,-1,-99.9,-99.9,-1
-21.9066,-10.8908,4.72556,-99.9,-99.9,-1,-99.9,-99.9,-1
-18.2038,-1.12166,0.20194,-99.9,-99.9,-1,-99.9,-99.9,-1
-13.2454,-24.0518,7.34482,-25,0,11,25,0,8
9.60103,-1.73659,-5.51613,-25,0,27,25,0,31
8.63698,11.0626,9.83692,-25,0,17,25,0,17
20.1412,14.7751,-0.115199,-99.9,-99.9,-1,-99.9,-99.9,-1
-3.49375,3.84099,-4.48508,-99.9,-99.9,-1,-99.9,-99.9,-1
-19.2859,15.7395,-4.28211,-99.9,-99.9,-1,-99.9,-99.9,-1
8.18735,10.0273,-7.61445,-25,0,18,25,0,31
4.06424,-16.5393,2.13193,-99.9,-99.9,-1,-99.9,-99.9,-1
6.04786,-14.3441,4.19111,-25,0,6,25,0,6
-16.2936,-7.52012,2.84319,-25,0,20,25,0,5
4.8372,-7.34252,-4.55378,-25,0,3,25,0,1
-17.3022,2.64629,3.6844,-25,0,2,-99.9,-99.9,-1
-6.07262,-7.56999,-1.7641,-99.9,-99.9,-1,-99.9,-99.9,-1
-14.1027,-22.5213,8.4578,-25,0,1,-99.9,-99.9,-1
23.712,3.75566,3.82097,-25,0,1,25,0,2
-1.63296,-6.90878,-3.51966,-25,0,16,25,0,9
1.47884,-0.29901,0.703435,-25,0,12,25,0,27
16.9516,17.2487,4.94871,-25,0,1,25,0,1
14.8366,9.51219,-8.69484,-25,0,3,25,0,2
-5.74006,21.8998,-4.78256,-99.9,-99.9,-1,-99.9,-99.9,-1
-21.3303,-1.69955,9.8574,-25,0,21,25,0,10
-19.9157,-10.2754,5.56055,-25,0,61,25,0,20
-2.64334,-20.518,-0.841175,-25,0,43,25,0,21
-22.1427,20.0472,-2.66989,-25,0,9,25,0,4
2.14759,-9.29228,-2.0896,-99.9,-99.9,-1,-99.9,-99.9,-1
-7.87493,-13.7757,9.28924,-25,0,1,25,0,1
-22.4597,18.3226,-3.50743,-99.9,-99.9,-1,-99.9,-99.9,-1
-15.8414,17.8284,-4.65196,-25,0,1,-99.9,-99.9,-1
22.6363,-13.3066,-8.67784,-99.9,-99.9,-1,-99.9,-99.9,-1
-21.7641,2.05858,-4.49775,-99.9,-99.9,-1,-99.9,-99.9,-1
1.76398,17.5288,-7.43241,-25,0,45,25,0,37
0.317595,5.88832,6.64946,-99.9,-99.9,-1,-99.9,-99.9,-1
13.4073,6.31231,1.48281,-99.9,-99.9,-1,25,0,3
-9.65021,-0.545374,0.297982,-99.9,-99.9,-1,-99.9,-99.9,-1
-24.7048,-2.9324,-0.797231,-99.9,-99.9,-1,-99.9,-99.9,-1
